revenue_id,origination_id,partner_id,recognition_period,revenue_recognized_usd,cumulative_revenue_recognized_usd,recognition_method
REV-0003160,ORG-200951,PTR-004,2023-01,698.06,698.06,straight_line_fee_recognition
REV-0003161,ORG-200951,PTR-004,2023-01,698.06,1396.12,straight_line_fee_recognition
REV-0003162,ORG-200952,PTR-002,2025-04,1041.8,1041.8,straight_line_fee_recognition
REV-0003163,ORG-200952,PTR-002,2025-05,1041.8,2083.6,straight_line_fee_recognition
REV-0003164,ORG-200952,PTR-002,2025-06,1041.8,3125.4,straight_line_fee_recognition
REV-0003165,ORG-200952,PTR-002,2025-07,1041.8,4167.2,straight_line_fee_recognition
REV-0003166,ORG-200953,PTR-002,2025-03,1331.74,1331.74,straight_line_fee_recognition
REV-0003167,ORG-200953,PTR-002,2025-04,1331.74,2663.48,straight_line_fee_recognition
REV-0003168,ORG-200953,PTR-002,2025-05,1331.74,3995.22,straight_line_fee_recognition
REV-0003169,ORG-200954,PTR-003,2026-04,3278.03,3278.03,straight_line_fee_recognition
REV-0003170,ORG-200954,PTR-003,2026-05,3278.03,6556.06,straight_line_fee_recognition
REV-0003171,ORG-200954,PTR-003,2026-06,3278.03,9834.09,straight_line_fee_recognition
REV-0003172,ORG-200955,PTR-006,2024-04,330.18,330.18,straight_line_fee_recognition
REV-0003173,ORG-200955,PTR-006,2024-05,330.18,660.36,straight_line_fee_recognition
REV-0003174,ORG-200955,PTR-006,2024-06,330.18,990.54,straight_line_fee_recognition
REV-0003175,ORG-200956,PTR-002,2025-09,1799.94,1799.94,straight_line_fee_recognition
REV-0003176,ORG-200956,PTR-002,2025-10,1799.94,3599.88,straight_line_fee_recognition
REV-0003177,ORG-200956,PTR-002,2025-10,1799.94,5399.82,straight_line_fee_recognition
REV-0003178,ORG-200957,PTR-003,2023-11,4452.72,4452.72,straight_line_fee_recognition
REV-0003179,ORG-200957,PTR-003,2023-12,4452.72,8905.44,straight_line_fee_recognition
REV-0003180,ORG-200958,PTR-003,2024-07,249.32,249.32,straight_line_fee_recognition
REV-0003181,ORG-200958,PTR-003,2024-07,249.32,498.64,straight_line_fee_recognition
REV-0003182,ORG-200958,PTR-003,2024-08,249.32,747.96,straight_line_fee_recognition
REV-0003183,ORG-200958,PTR-003,2024-09,249.32,997.28,straight_line_fee_recognition
REV-0003184,ORG-200959,PTR-001,2022-04,2141.6,2141.6,straight_line_fee_recognition
REV-0003185,ORG-200959,PTR-001,2022-05,2141.6,4283.2,straight_line_fee_recognition
REV-0003186,ORG-200959,PTR-001,2022-06,2141.6,6424.8,straight_line_fee_recognition
REV-0003187,ORG-200959,PTR-001,2022-07,2141.6,8566.4,straight_line_fee_recognition
REV-0003188,ORG-200960,PTR-003,2024-07,2309.29,2309.29,straight_line_fee_recognition
REV-0003189,ORG-200960,PTR-003,2024-08,2309.29,4618.58,straight_line_fee_recognition
REV-0003190,ORG-200960,PTR-003,2024-09,2309.29,6927.87,straight_line_fee_recognition
REV-0003191,ORG-200960,PTR-003,2024-10,2309.29,9237.16,straight_line_fee_recognition
REV-0003192,ORG-200961,PTR-001,2026-01,3839.63,3839.63,straight_line_fee_recognition
REV-0003193,ORG-200961,PTR-001,2026-02,3839.63,7679.26,straight_line_fee_recognition
REV-0003194,ORG-200961,PTR-001,2026-03,3839.63,11518.89,straight_line_fee_recognition
REV-0003195,ORG-200962,PTR-003,2024-04,4093.13,4093.13,straight_line_fee_recognition
REV-0003196,ORG-200962,PTR-003,2024-05,4093.13,8186.26,straight_line_fee_recognition
REV-0003197,ORG-200962,PTR-003,2024-06,4093.13,12279.39,straight_line_fee_recognition
REV-0003198,ORG-200963,PTR-003,2023-07,4924.33,4924.33,straight_line_fee_recognition
REV-0003199,ORG-200963,PTR-003,2023-08,4924.33,9848.66,straight_line_fee_recognition
REV-0003200,ORG-200963,PTR-003,2023-09,4924.33,14772.99,straight_line_fee_recognition
REV-0003201,ORG-200964,PTR-005,2026-03,3143.96,3143.96,straight_line_fee_recognition
REV-0003202,ORG-200964,PTR-005,2026-04,3143.96,6287.92,straight_line_fee_recognition
REV-0003203,ORG-200964,PTR-005,2026-05,3143.96,9431.88,straight_line_fee_recognition
REV-0003204,ORG-200964,PTR-005,2026-06,3143.96,12575.84,straight_line_fee_recognition
REV-0003205,ORG-200964,PTR-005,2026-07,3143.96,15719.8,straight_line_fee_recognition
REV-0003206,ORG-200965,PTR-003,2026-04,1245.98,1245.98,straight_line_fee_recognition
REV-0003207,ORG-200965,PTR-003,2026-05,1245.98,2491.96,straight_line_fee_recognition
REV-0003208,ORG-200965,PTR-003,2026-06,1245.98,3737.94,straight_line_fee_recognition
REV-0003209,ORG-200965,PTR-003,2026-07,1245.98,4983.92,straight_line_fee_recognition
REV-0003210,ORG-200965,PTR-003,2026-08,1245.98,6229.9,straight_line_fee_recognition
REV-0003211,ORG-200966,PTR-004,2023-06,1470.59,1470.59,straight_line_fee_recognition
REV-0003212,ORG-200966,PTR-004,2023-07,1470.59,2941.18,straight_line_fee_recognition
REV-0003213,ORG-200967,PTR-005,2026-04,880.7,880.7,straight_line_fee_recognition
REV-0003214,ORG-200967,PTR-005,2026-05,880.7,1761.4,straight_line_fee_recognition
REV-0003215,ORG-200967,PTR-005,2026-06,880.7,2642.1,straight_line_fee_recognition
REV-0003216,ORG-200968,PTR-002,2026-01,2167.65,2167.65,straight_line_fee_recognition
REV-0003217,ORG-200968,PTR-002,2026-02,2167.65,4335.3,straight_line_fee_recognition
REV-0003218,ORG-200969,PTR-003,2024-05,1152.86,1152.86,straight_line_fee_recognition
REV-0003219,ORG-200969,PTR-003,2024-06,1152.86,2305.72,straight_line_fee_recognition
REV-0003220,ORG-200969,PTR-003,2024-07,1152.86,3458.58,straight_line_fee_recognition
REV-0003221,ORG-200969,PTR-003,2024-08,1152.86,4611.44,straight_line_fee_recognition
REV-0003222,ORG-200969,PTR-003,2024-09,1152.86,5764.3,straight_line_fee_recognition
REV-0003223,ORG-200969,PTR-003,2024-10,1152.86,6917.16,straight_line_fee_recognition
REV-0003224,ORG-200970,PTR-004,2025-06,405.57,405.57,straight_line_fee_recognition
REV-0003225,ORG-200970,PTR-004,2025-07,405.57,811.14,straight_line_fee_recognition
REV-0003226,ORG-200971,PTR-003,2023-07,3747.11,3747.11,straight_line_fee_recognition
REV-0003227,ORG-200971,PTR-003,2023-08,3747.11,7494.22,straight_line_fee_recognition
REV-0003228,ORG-200972,PTR-005,2025-09,6170.3,6170.3,straight_line_fee_recognition
REV-0003229,ORG-200972,PTR-005,2025-10,6170.3,12340.6,straight_line_fee_recognition
REV-0003230,ORG-200972,PTR-005,2025-11,6170.3,18510.9,straight_line_fee_recognition
REV-0003231,ORG-200973,PTR-005,2026-01,1500.01,1500.01,straight_line_fee_recognition
REV-0003232,ORG-200973,PTR-005,2026-02,1500.01,3000.02,straight_line_fee_recognition
REV-0003233,ORG-200974,PTR-006,2026-03,1741.58,1741.58,straight_line_fee_recognition
REV-0003234,ORG-200974,PTR-006,2026-04,1741.58,3483.16,straight_line_fee_recognition
REV-0003235,ORG-200974,PTR-006,2026-05,1741.58,5224.74,straight_line_fee_recognition
REV-0003236,ORG-200975,PTR-006,2022-05,5120.21,5120.21,straight_line_fee_recognition
REV-0003237,ORG-200975,PTR-006,2022-06,5120.21,10240.42,straight_line_fee_recognition
REV-0003238,ORG-200975,PTR-006,2022-07,5120.21,15360.63,straight_line_fee_recognition
REV-0003239,ORG-200975,PTR-006,2022-08,5120.21,20480.84,straight_line_fee_recognition
REV-0003240,ORG-200976,PTR-003,2025-08,3211.78,3211.78,straight_line_fee_recognition
REV-0003241,ORG-200976,PTR-003,2025-08,3211.78,6423.56,straight_line_fee_recognition
REV-0003242,ORG-200976,PTR-003,2025-09,3211.78,9635.34,straight_line_fee_recognition
REV-0003243,ORG-200976,PTR-003,2025-10,3211.78,12847.12,straight_line_fee_recognition
REV-0003244,ORG-200977,PTR-005,2022-05,914.18,914.18,straight_line_fee_recognition
REV-0003245,ORG-200977,PTR-005,2022-06,914.18,1828.36,straight_line_fee_recognition
REV-0003246,ORG-200977,PTR-005,2022-07,914.18,2742.54,straight_line_fee_recognition
REV-0003247,ORG-200977,PTR-005,2022-08,914.18,3656.72,straight_line_fee_recognition
REV-0003248,ORG-200977,PTR-005,2022-09,914.18,4570.9,straight_line_fee_recognition
REV-0003249,ORG-200977,PTR-005,2022-10,914.18,5485.08,straight_line_fee_recognition
REV-0003250,ORG-200977,PTR-005,2022-11,914.18,6399.26,straight_line_fee_recognition
REV-0003251,ORG-200978,PTR-003,2026-04,2591.01,2591.01,straight_line_fee_recognition
REV-0003252,ORG-200978,PTR-003,2026-05,2591.01,5182.02,straight_line_fee_recognition
REV-0003253,ORG-200978,PTR-003,2026-06,2591.01,7773.03,straight_line_fee_recognition
REV-0003254,ORG-200979,PTR-004,2024-01,7747.04,7747.04,straight_line_fee_recognition
REV-0003255,ORG-200979,PTR-004,2024-02,7747.04,15494.08,straight_line_fee_recognition
REV-0003256,ORG-200979,PTR-004,2024-03,7747.04,23241.12,straight_line_fee_recognition
REV-0003257,ORG-200980,PTR-001,2023-06,1818.04,1818.04,straight_line_fee_recognition
REV-0003258,ORG-200980,PTR-001,2023-07,1818.04,3636.08,straight_line_fee_recognition
REV-0003259,ORG-200980,PTR-001,2023-08,1818.04,5454.12,straight_line_fee_recognition
REV-0003260,ORG-200980,PTR-001,2023-09,1818.04,7272.16,straight_line_fee_recognition
REV-0003261,ORG-200981,PTR-002,2023-01,178.14,178.14,straight_line_fee_recognition
REV-0003262,ORG-200981,PTR-002,2023-02,178.14,356.28,straight_line_fee_recognition
REV-0003263,ORG-200981,PTR-002,2023-03,178.14,534.42,straight_line_fee_recognition
REV-0003264,ORG-200982,PTR-002,2024-11,2718.28,2718.28,straight_line_fee_recognition
REV-0003265,ORG-200982,PTR-002,2024-12,2718.28,5436.56,straight_line_fee_recognition
REV-0003266,ORG-200982,PTR-002,2025-01,2718.28,8154.84,straight_line_fee_recognition
REV-0003267,ORG-200982,PTR-002,2025-02,2718.28,10873.12,straight_line_fee_recognition
REV-0003268,ORG-200982,PTR-002,2025-03,2718.28,13591.4,straight_line_fee_recognition
REV-0003269,ORG-200982,PTR-002,2025-04,2718.28,16309.68,straight_line_fee_recognition
REV-0003270,ORG-200982,PTR-002,2025-05,2718.28,19027.96,straight_line_fee_recognition
REV-0003271,ORG-200983,PTR-004,2023-04,2308.99,2308.99,straight_line_fee_recognition
REV-0003272,ORG-200983,PTR-004,2023-05,2308.99,4617.98,straight_line_fee_recognition
REV-0003273,ORG-200984,PTR-002,2022-09,856.54,856.54,straight_line_fee_recognition
REV-0003274,ORG-200984,PTR-002,2022-10,856.54,1713.08,straight_line_fee_recognition
REV-0003275,ORG-200985,PTR-004,2024-06,1762.35,1762.35,straight_line_fee_recognition
REV-0003276,ORG-200985,PTR-004,2024-07,1762.35,3524.7,straight_line_fee_recognition
REV-0003277,ORG-200985,PTR-004,2024-08,1762.35,5287.05,straight_line_fee_recognition
REV-0003278,ORG-200985,PTR-004,2024-09,1762.35,7049.4,straight_line_fee_recognition
REV-0003279,ORG-200985,PTR-004,2024-10,1762.35,8811.75,straight_line_fee_recognition
REV-0003280,ORG-200986,PTR-004,2025-05,3939.77,3939.77,straight_line_fee_recognition
REV-0003281,ORG-200986,PTR-004,2025-06,3939.77,7879.54,straight_line_fee_recognition
REV-0003282,ORG-200986,PTR-004,2025-07,3939.77,11819.31,straight_line_fee_recognition
REV-0003283,ORG-200986,PTR-004,2025-08,3939.77,15759.08,straight_line_fee_recognition
REV-0003284,ORG-200987,PTR-003,2023-06,595.83,595.83,straight_line_fee_recognition
REV-0003285,ORG-200987,PTR-003,2023-07,595.83,1191.66,straight_line_fee_recognition
REV-0003286,ORG-200988,PTR-005,2024-08,1979.49,1979.49,straight_line_fee_recognition
REV-0003287,ORG-200988,PTR-005,2024-09,1979.49,3958.98,straight_line_fee_recognition
REV-0003288,ORG-200988,PTR-005,2024-10,1979.49,5938.47,straight_line_fee_recognition
REV-0003289,ORG-200988,PTR-005,2024-11,1979.49,7917.96,straight_line_fee_recognition
REV-0003290,ORG-200988,PTR-005,2024-12,1979.49,9897.45,straight_line_fee_recognition
REV-0003291,ORG-200988,PTR-005,2025-01,1979.49,11876.94,straight_line_fee_recognition
REV-0003292,ORG-200989,PTR-006,2022-09,2096.37,2096.37,straight_line_fee_recognition
REV-0003293,ORG-200989,PTR-006,2022-10,2096.37,4192.74,straight_line_fee_recognition
REV-0003294,ORG-200989,PTR-006,2022-11,2096.37,6289.11,straight_line_fee_recognition
REV-0003295,ORG-200989,PTR-006,2022-12,2096.37,8385.48,straight_line_fee_recognition
REV-0003296,ORG-200990,PTR-004,2023-08,1409.26,1409.26,straight_line_fee_recognition
REV-0003297,ORG-200990,PTR-004,2023-09,1409.26,2818.52,straight_line_fee_recognition
REV-0003298,ORG-200991,PTR-001,2025-10,257.06,257.06,straight_line_fee_recognition
REV-0003299,ORG-200991,PTR-001,2025-11,257.06,514.12,straight_line_fee_recognition
REV-0003300,ORG-200992,PTR-003,2022-07,453.72,453.72,straight_line_fee_recognition
REV-0003301,ORG-200992,PTR-003,2022-08,453.72,907.44,straight_line_fee_recognition
REV-0003302,ORG-200992,PTR-003,2022-09,453.72,1361.16,straight_line_fee_recognition
REV-0003303,ORG-200993,PTR-005,2025-03,3174.0,3174.0,straight_line_fee_recognition
REV-0003304,ORG-200993,PTR-005,2025-04,3174.0,6348.0,straight_line_fee_recognition
REV-0003305,ORG-200993,PTR-005,2025-05,3174.0,9522.0,straight_line_fee_recognition
REV-0003306,ORG-200993,PTR-005,2025-06,3174.0,12696.0,straight_line_fee_recognition
REV-0003307,ORG-200993,PTR-005,2025-07,3174.0,15870.0,straight_line_fee_recognition
REV-0003308,ORG-200993,PTR-005,2025-07,3174.0,19044.0,straight_line_fee_recognition
REV-0003309,ORG-200993,PTR-005,2025-08,3174.0,22218.0,straight_line_fee_recognition
REV-0003310,ORG-200994,PTR-005,2025-09,453.73,453.73,straight_line_fee_recognition
REV-0003311,ORG-200994,PTR-005,2025-10,453.73,907.46,straight_line_fee_recognition
REV-0003312,ORG-200995,PTR-006,2023-12,5442.84,5442.84,straight_line_fee_recognition
REV-0003313,ORG-200995,PTR-006,2024-01,5442.84,10885.68,straight_line_fee_recognition
REV-0003314,ORG-200996,PTR-001,2023-11,2844.1,2844.1,straight_line_fee_recognition
REV-0003315,ORG-200996,PTR-001,2023-12,2844.1,5688.2,straight_line_fee_recognition
REV-0003316,ORG-200996,PTR-001,2024-01,2844.1,8532.3,straight_line_fee_recognition
REV-0003317,ORG-200997,PTR-006,2023-07,1185.54,1185.54,straight_line_fee_recognition
REV-0003318,ORG-200997,PTR-006,2023-08,1185.54,2371.08,straight_line_fee_recognition
REV-0003319,ORG-200997,PTR-006,2023-09,1185.54,3556.62,straight_line_fee_recognition
REV-0003320,ORG-200998,PTR-002,2024-06,1555.82,1555.82,straight_line_fee_recognition
REV-0003321,ORG-200998,PTR-002,2024-07,1555.82,3111.64,straight_line_fee_recognition
REV-0003322,ORG-200998,PTR-002,2024-08,1555.82,4667.46,straight_line_fee_recognition
REV-0003323,ORG-200998,PTR-002,2024-09,1555.82,6223.28,straight_line_fee_recognition
REV-0003324,ORG-200998,PTR-002,2024-10,1555.82,7779.1,straight_line_fee_recognition
REV-0003325,ORG-200998,PTR-002,2024-11,1555.82,9334.92,straight_line_fee_recognition
REV-0003326,ORG-200998,PTR-002,2024-12,1555.82,10890.74,straight_line_fee_recognition
REV-0003327,ORG-200998,PTR-002,2024-12,1555.82,12446.56,straight_line_fee_recognition
REV-0003328,ORG-200999,PTR-004,2024-03,2780.89,2780.89,straight_line_fee_recognition
REV-0003329,ORG-200999,PTR-004,2024-04,2780.89,5561.78,straight_line_fee_recognition
REV-0003330,ORG-201000,PTR-005,2025-06,6489.96,6489.96,straight_line_fee_recognition
REV-0003331,ORG-201000,PTR-005,2025-07,6489.96,12979.92,straight_line_fee_recognition
REV-0003332,ORG-201000,PTR-005,2025-08,6489.96,19469.88,straight_line_fee_recognition
REV-0003333,ORG-201000,PTR-005,2025-09,6489.96,25959.84,straight_line_fee_recognition
REV-0003334,ORG-201001,PTR-002,2022-02,1257.72,1257.72,straight_line_fee_recognition
REV-0003335,ORG-201001,PTR-002,2022-03,1257.72,2515.44,straight_line_fee_recognition
REV-0003336,ORG-201002,PTR-005,2022-08,236.39,236.39,straight_line_fee_recognition
REV-0003337,ORG-201002,PTR-005,2022-09,236.39,472.78,straight_line_fee_recognition
REV-0003338,ORG-201002,PTR-005,2022-10,236.39,709.17,straight_line_fee_recognition
REV-0003339,ORG-201002,PTR-005,2022-11,236.39,945.56,straight_line_fee_recognition
REV-0003340,ORG-201002,PTR-005,2022-12,236.39,1181.95,straight_line_fee_recognition
REV-0003341,ORG-201002,PTR-005,2023-01,236.39,1418.34,straight_line_fee_recognition
REV-0003342,ORG-201002,PTR-005,2023-02,236.39,1654.73,straight_line_fee_recognition
REV-0003343,ORG-201002,PTR-005,2023-03,236.39,1891.12,straight_line_fee_recognition
REV-0003344,ORG-201003,PTR-003,2022-03,430.86,430.86,straight_line_fee_recognition
REV-0003345,ORG-201003,PTR-003,2022-04,430.86,861.72,straight_line_fee_recognition
REV-0003346,ORG-201003,PTR-003,2022-05,430.86,1292.58,straight_line_fee_recognition
REV-0003347,ORG-201004,PTR-004,2022-02,114.7,114.7,straight_line_fee_recognition
REV-0003348,ORG-201004,PTR-004,2022-03,114.7,229.4,straight_line_fee_recognition
REV-0003349,ORG-201004,PTR-004,2022-04,114.7,344.1,straight_line_fee_recognition
REV-0003350,ORG-201004,PTR-004,2022-05,114.7,458.8,straight_line_fee_recognition
REV-0003351,ORG-201004,PTR-004,2022-06,114.7,573.5,straight_line_fee_recognition
REV-0003352,ORG-201004,PTR-004,2022-07,114.7,688.2,straight_line_fee_recognition
REV-0003353,ORG-201004,PTR-004,2022-08,114.7,802.9,straight_line_fee_recognition
REV-0003354,ORG-201005,PTR-006,2024-02,156.25,156.25,straight_line_fee_recognition
REV-0003355,ORG-201005,PTR-006,2024-03,156.25,312.5,straight_line_fee_recognition
REV-0003356,ORG-201006,PTR-004,2025-02,3252.78,3252.78,straight_line_fee_recognition
REV-0003357,ORG-201006,PTR-004,2025-03,3252.78,6505.56,straight_line_fee_recognition
REV-0003358,ORG-201006,PTR-004,2025-04,3252.78,9758.34,straight_line_fee_recognition
REV-0003359,ORG-201006,PTR-004,2025-05,3252.78,13011.12,straight_line_fee_recognition
REV-0003360,ORG-201007,PTR-001,2023-07,2994.33,2994.33,straight_line_fee_recognition
REV-0003361,ORG-201007,PTR-001,2023-08,2994.33,5988.66,straight_line_fee_recognition
REV-0003362,ORG-201007,PTR-001,2023-09,2994.33,8982.99,straight_line_fee_recognition
REV-0003363,ORG-201007,PTR-001,2023-10,2994.33,11977.32,straight_line_fee_recognition
REV-0003364,ORG-201008,PTR-006,2022-12,1182.72,1182.72,straight_line_fee_recognition
REV-0003365,ORG-201008,PTR-006,2023-01,1182.72,2365.44,straight_line_fee_recognition
REV-0003366,ORG-201008,PTR-006,2023-02,1182.72,3548.16,straight_line_fee_recognition
REV-0003367,ORG-201009,PTR-006,2026-01,1281.4,1281.4,straight_line_fee_recognition
REV-0003368,ORG-201010,PTR-006,2022-01,1765.42,1765.42,straight_line_fee_recognition
REV-0003369,ORG-201010,PTR-006,2022-02,1765.42,3530.84,straight_line_fee_recognition
REV-0003370,ORG-201010,PTR-006,2022-03,1765.42,5296.26,straight_line_fee_recognition
REV-0003371,ORG-201010,PTR-006,2022-04,1765.42,7061.68,straight_line_fee_recognition
REV-0003372,ORG-201011,PTR-002,2026-04,444.25,444.25,straight_line_fee_recognition
REV-0003373,ORG-201011,PTR-002,2026-05,444.25,888.5,straight_line_fee_recognition
REV-0003374,ORG-201011,PTR-002,2026-06,444.25,1332.75,straight_line_fee_recognition
REV-0003375,ORG-201012,PTR-002,2022-01,3123.33,3123.33,straight_line_fee_recognition
REV-0003376,ORG-201012,PTR-002,2022-02,3123.33,6246.66,straight_line_fee_recognition
REV-0003377,ORG-201012,PTR-002,2022-03,3123.33,9369.99,straight_line_fee_recognition
REV-0003378,ORG-201012,PTR-002,2022-04,3123.33,12493.32,straight_line_fee_recognition
REV-0003379,ORG-201013,PTR-006,2026-03,567.03,567.03,straight_line_fee_recognition
REV-0003380,ORG-201013,PTR-006,2026-04,567.03,1134.06,straight_line_fee_recognition
REV-0003381,ORG-201013,PTR-006,2026-05,567.03,1701.09,straight_line_fee_recognition
REV-0003382,ORG-201013,PTR-006,2026-06,567.03,2268.12,straight_line_fee_recognition
REV-0003383,ORG-201013,PTR-006,2026-07,567.03,2835.15,straight_line_fee_recognition
REV-0003384,ORG-201014,PTR-001,2024-09,487.71,487.71,straight_line_fee_recognition
REV-0003385,ORG-201014,PTR-001,2024-10,487.71,975.42,straight_line_fee_recognition
REV-0003386,ORG-201014,PTR-001,2024-11,487.71,1463.13,straight_line_fee_recognition
REV-0003387,ORG-201014,PTR-001,2024-12,487.71,1950.84,straight_line_fee_recognition
REV-0003388,ORG-201015,PTR-001,2024-12,966.7,966.7,straight_line_fee_recognition
