repayment_id,origination_id,partner_id,payment_date,remittance_amount_usd,cumulative_repaid_usd,payment_method
RPY-0009976,ORG-200923,PTR-002,2026-06-06,882.07,3839.1,ach_remittance
RPY-0009977,ORG-200924,PTR-001,2024-07-17,3096.36,3096.36,ach_remittance
RPY-0009978,ORG-200924,PTR-001,2024-07-24,3074.96,6171.32,ach_remittance
RPY-0009979,ORG-200924,PTR-001,2024-07-31,2725.39,8896.71,ach_remittance
RPY-0009980,ORG-200924,PTR-001,2024-08-07,2358.12,11254.83,manual_payment
RPY-0009981,ORG-200924,PTR-001,2024-08-14,2617.8,13872.63,ach_remittance
RPY-0009982,ORG-200924,PTR-001,2024-08-21,2245.13,16117.76,ach_remittance
RPY-0009983,ORG-200924,PTR-001,2024-08-28,3977.26,20095.02,ach_remittance
RPY-0009984,ORG-200924,PTR-001,2024-09-04,2776.36,22871.38,ach_remittance
RPY-0009985,ORG-200924,PTR-001,2024-09-11,3937.49,26808.87,ach_remittance
RPY-0009986,ORG-200924,PTR-001,2024-09-18,2730.3,29539.17,manual_payment
RPY-0009987,ORG-200924,PTR-001,2024-09-25,3231.93,32771.1,ach_remittance
RPY-0009988,ORG-200924,PTR-001,2024-10-02,4040.24,36811.34,ach_remittance
RPY-0009989,ORG-200924,PTR-001,2024-10-09,4027.26,40838.6,ach_remittance
RPY-0009990,ORG-200924,PTR-001,2024-10-16,3154.65,43993.25,ach_remittance
RPY-0009991,ORG-200924,PTR-001,2024-10-23,5960.36,49953.61,ach_remittance
RPY-0009992,ORG-200925,PTR-006,2025-09-28,643.84,643.84,ach_remittance
RPY-0009993,ORG-200925,PTR-006,2025-10-05,618.26,1262.1,ach_remittance
RPY-0009994,ORG-200925,PTR-006,2025-10-12,873.55,2135.65,ach_remittance
RPY-0009995,ORG-200925,PTR-006,2025-10-19,538.12,2673.77,ach_remittance
RPY-0009996,ORG-200925,PTR-006,2025-10-26,995.95,3669.72,ach_remittance
RPY-0009997,ORG-200925,PTR-006,2025-11-02,897.2,4566.92,ach_remittance
RPY-0009998,ORG-200925,PTR-006,2025-11-09,657.85,5224.77,ach_remittance
RPY-0009999,ORG-200925,PTR-006,2025-11-16,1167.37,6392.14,ach_remittance
RPY-0010000,ORG-200926,PTR-005,2022-09-14,5366.91,5366.91,ach_remittance
RPY-0010001,ORG-200926,PTR-005,2022-09-21,5201.11,10568.02,ach_remittance
RPY-0010002,ORG-200926,PTR-005,2022-09-28,5138.46,15706.48,ach_remittance
RPY-0010003,ORG-200926,PTR-005,2022-10-05,5506.13,21212.61,ach_remittance
RPY-0010004,ORG-200926,PTR-005,2022-10-12,3827.26,25039.87,ach_remittance
RPY-0010005,ORG-200926,PTR-005,2022-10-19,3158.94,28198.81,manual_payment
RPY-0010006,ORG-200926,PTR-005,2022-10-26,4110.84,32309.65,ach_remittance
RPY-0010007,ORG-200926,PTR-005,2022-11-02,4918.66,37228.31,ach_remittance
RPY-0010008,ORG-200926,PTR-005,2022-11-09,2711.62,39939.93,ach_remittance
RPY-0010009,ORG-200926,PTR-005,2022-11-16,4936.54,44876.47,ach_remittance
RPY-0010010,ORG-200926,PTR-005,2022-11-23,3928.42,48804.89,ach_remittance
RPY-0010011,ORG-200926,PTR-005,2022-11-30,4918.12,53723.01,ach_remittance
RPY-0010012,ORG-200926,PTR-005,2022-12-07,5785.11,59508.12,ach_remittance
RPY-0010013,ORG-200926,PTR-005,2022-12-14,3357.67,62865.79,ach_remittance
RPY-0010014,ORG-200926,PTR-005,2022-12-21,5189.47,68055.26,ach_remittance
RPY-0010015,ORG-200926,PTR-005,2022-12-28,3682.08,71737.34,ach_remittance
RPY-0010016,ORG-200927,PTR-003,2022-04-28,5819.28,5819.28,ach_remittance
RPY-0010017,ORG-200927,PTR-003,2022-05-05,4167.3,9986.58,ach_remittance
RPY-0010018,ORG-200927,PTR-003,2022-05-12,5098.76,15085.34,ach_remittance
RPY-0010019,ORG-200927,PTR-003,2022-05-19,3657.48,18742.82,ach_remittance
RPY-0010020,ORG-200927,PTR-003,2022-05-26,3509.75,22252.57,ach_remittance
RPY-0010021,ORG-200927,PTR-003,2022-06-02,3543.78,25796.35,ach_remittance
RPY-0010022,ORG-200927,PTR-003,2022-06-09,4065.62,29861.97,ach_remittance
RPY-0010023,ORG-200927,PTR-003,2022-06-16,6228.15,36090.12,ach_remittance
RPY-0010024,ORG-200927,PTR-003,2022-06-23,5939.61,42029.73,ach_remittance
RPY-0010025,ORG-200927,PTR-003,2022-06-30,3374.19,45403.92,manual_payment
RPY-0010026,ORG-200927,PTR-003,2022-07-07,3277.26,48681.18,ach_remittance
RPY-0010027,ORG-200927,PTR-003,2022-07-14,5883.77,54564.95,ach_remittance
RPY-0010028,ORG-200928,PTR-004,2023-12-20,8654.01,8654.01,ach_remittance
RPY-0010029,ORG-200928,PTR-004,2023-12-27,7667.97,16321.98,ach_remittance
RPY-0010030,ORG-200928,PTR-004,2024-01-03,5937.96,22259.94,ach_remittance
RPY-0010031,ORG-200928,PTR-004,2024-01-10,5954.13,28214.07,ach_remittance
RPY-0010032,ORG-200928,PTR-004,2024-01-17,7659.94,35874.01,ach_remittance
RPY-0010033,ORG-200928,PTR-004,2024-01-24,5879.91,41753.92,ach_remittance
RPY-0010034,ORG-200929,PTR-002,2025-11-24,3391.53,3391.53,ach_remittance
RPY-0010035,ORG-200929,PTR-002,2025-12-01,3263.92,6655.45,ach_remittance
RPY-0010036,ORG-200929,PTR-002,2025-12-08,6444.94,13100.39,ach_remittance
RPY-0010037,ORG-200929,PTR-002,2025-12-15,4844.65,17945.04,ach_remittance
RPY-0010038,ORG-200929,PTR-002,2025-12-22,5737.14,23682.18,ach_remittance
RPY-0010039,ORG-200929,PTR-002,2025-12-29,3041.53,26723.71,ach_remittance
RPY-0010040,ORG-200929,PTR-002,2026-01-05,5221.8,31945.51,ach_remittance
RPY-0010041,ORG-200929,PTR-002,2026-01-12,4243.28,36188.79,ach_remittance
RPY-0010042,ORG-200929,PTR-002,2026-01-19,7225.29,43414.08,ach_remittance
RPY-0010043,ORG-200930,PTR-003,2022-08-27,1983.57,1983.57,ach_remittance
RPY-0010044,ORG-200930,PTR-003,2022-09-03,1132.08,3115.65,ach_remittance
RPY-0010045,ORG-200930,PTR-003,2022-09-10,1940.12,5055.77,ach_remittance
RPY-0010046,ORG-200930,PTR-003,2022-09-17,1474.43,6530.2,ach_remittance
RPY-0010047,ORG-200930,PTR-003,2022-09-24,1762.82,8293.02,ach_remittance
RPY-0010048,ORG-200930,PTR-003,2022-10-01,947.84,9240.86,manual_payment
RPY-0010049,ORG-200930,PTR-003,2022-10-08,1613.83,10854.69,ach_remittance
RPY-0010050,ORG-200930,PTR-003,2022-10-15,1141.01,11995.7,ach_remittance
RPY-0010051,ORG-200931,PTR-002,2022-11-21,2397.5,2397.5,ach_remittance
RPY-0010052,ORG-200931,PTR-002,2022-11-28,1761.48,4158.98,manual_payment
RPY-0010053,ORG-200931,PTR-002,2022-12-05,2052.19,6211.17,ach_remittance
RPY-0010054,ORG-200931,PTR-002,2022-12-12,2024.64,8235.81,manual_payment
RPY-0010055,ORG-200931,PTR-002,2022-12-19,1713.43,9949.24,ach_remittance
RPY-0010056,ORG-200931,PTR-002,2022-12-26,2917.25,12866.49,ach_remittance
RPY-0010057,ORG-200931,PTR-002,2023-01-02,1921.67,14788.16,manual_payment
RPY-0010058,ORG-200931,PTR-002,2023-01-09,2667.74,17455.9,ach_remittance
RPY-0010059,ORG-200931,PTR-002,2023-01-16,1897.18,19353.08,ach_remittance
RPY-0010060,ORG-200931,PTR-002,2023-01-23,2064.92,21418.0,ach_remittance
RPY-0010061,ORG-200931,PTR-002,2023-01-30,2899.47,24317.47,ach_remittance
RPY-0010062,ORG-200931,PTR-002,2023-02-06,2037.05,26354.52,ach_remittance
RPY-0010063,ORG-200931,PTR-002,2023-02-13,2640.5,28995.02,ach_remittance
RPY-0010064,ORG-200931,PTR-002,2023-02-20,2599.3,31594.32,ach_remittance
RPY-0010065,ORG-200931,PTR-002,2023-02-27,1336.14,32930.46,ach_remittance
RPY-0010066,ORG-200931,PTR-002,2023-03-06,2915.65,35846.11,ach_remittance
RPY-0010067,ORG-200931,PTR-002,2023-03-13,2940.48,38786.59,ach_remittance
RPY-0010068,ORG-200931,PTR-002,2023-03-20,889.97,39676.56,ach_remittance
RPY-0010069,ORG-200932,PTR-001,2024-07-25,392.18,392.18,ach_remittance
RPY-0010070,ORG-200932,PTR-001,2024-08-01,280.27,672.45,ach_remittance
RPY-0010071,ORG-200932,PTR-001,2024-08-08,332.89,1005.34,ach_remittance
RPY-0010072,ORG-200932,PTR-001,2024-08-15,363.54,1368.88,ach_remittance
RPY-0010073,ORG-200932,PTR-001,2024-08-22,346.79,1715.67,ach_remittance
RPY-0010074,ORG-200932,PTR-001,2024-08-29,321.68,2037.35,ach_remittance
RPY-0010075,ORG-200932,PTR-001,2024-09-05,364.7,2402.05,ach_remittance
RPY-0010076,ORG-200932,PTR-001,2024-09-12,407.43,2809.48,ach_remittance
RPY-0010077,ORG-200932,PTR-001,2024-09-19,18.37,2827.85,ach_remittance
RPY-0010078,ORG-200933,PTR-001,2026-03-23,2233.95,2233.95,ach_remittance
RPY-0010079,ORG-200933,PTR-001,2026-03-30,1144.84,3378.79,manual_payment
RPY-0010080,ORG-200933,PTR-001,2026-04-06,1957.03,5335.82,ach_remittance
RPY-0010081,ORG-200933,PTR-001,2026-04-13,2137.27,7473.09,ach_remittance
RPY-0010082,ORG-200933,PTR-001,2026-04-20,843.41,8316.5,manual_payment
RPY-0010083,ORG-200934,PTR-006,2024-05-10,1805.77,1805.77,ach_remittance
RPY-0010084,ORG-200934,PTR-006,2024-05-17,1894.89,3700.66,ach_remittance
RPY-0010085,ORG-200934,PTR-006,2024-05-24,2059.52,5760.18,ach_remittance
RPY-0010086,ORG-200934,PTR-006,2024-05-31,1275.74,7035.92,ach_remittance
RPY-0010087,ORG-200934,PTR-006,2024-06-07,2795.32,9831.24,ach_remittance
RPY-0010088,ORG-200934,PTR-006,2024-06-14,2577.35,12408.59,ach_remittance
RPY-0010089,ORG-200934,PTR-006,2024-06-21,2034.74,14443.33,ach_remittance
RPY-0010090,ORG-200934,PTR-006,2024-06-28,2501.0,16944.33,ach_remittance
RPY-0010091,ORG-200935,PTR-002,2022-12-21,526.62,526.62,ach_remittance
RPY-0010092,ORG-200935,PTR-002,2022-12-28,565.72,1092.34,ach_remittance
RPY-0010093,ORG-200935,PTR-002,2023-01-04,445.48,1537.82,ach_remittance
RPY-0010094,ORG-200935,PTR-002,2023-01-11,406.09,1943.91,ach_remittance
RPY-0010095,ORG-200935,PTR-002,2023-01-18,436.57,2380.48,ach_remittance
RPY-0010096,ORG-200935,PTR-002,2023-01-25,159.52,2540.0,ach_remittance
RPY-0010097,ORG-200936,PTR-004,2022-05-29,401.45,401.45,ach_remittance
RPY-0010098,ORG-200936,PTR-004,2022-06-05,365.58,767.03,ach_remittance
RPY-0010099,ORG-200936,PTR-004,2022-06-12,370.19,1137.22,ach_remittance
RPY-0010100,ORG-200936,PTR-004,2022-06-19,272.16,1409.38,ach_remittance
RPY-0010101,ORG-200936,PTR-004,2022-06-26,337.87,1747.25,ach_remittance
RPY-0010102,ORG-200936,PTR-004,2022-07-03,447.36,2194.61,ach_remittance
RPY-0010103,ORG-200936,PTR-004,2022-07-10,340.99,2535.6,ach_remittance
RPY-0010104,ORG-200936,PTR-004,2022-07-17,399.34,2934.94,ach_remittance
RPY-0010105,ORG-200936,PTR-004,2022-07-24,286.53,3221.47,ach_remittance
RPY-0010106,ORG-200936,PTR-004,2022-07-31,396.83,3618.3,ach_remittance
RPY-0010107,ORG-200936,PTR-004,2022-08-07,285.44,3903.74,ach_remittance
RPY-0010108,ORG-200936,PTR-004,2022-08-14,301.52,4205.26,ach_remittance
RPY-0010109,ORG-200936,PTR-004,2022-08-21,406.62,4611.88,ach_remittance
RPY-0010110,ORG-200936,PTR-004,2022-08-28,458.83,5070.71,ach_remittance
RPY-0010111,ORG-200936,PTR-004,2022-09-04,45.92,5116.63,manual_payment
RPY-0010112,ORG-200937,PTR-004,2026-01-24,130.51,130.51,ach_remittance
RPY-0010113,ORG-200937,PTR-004,2026-01-31,71.75,202.26,ach_remittance
RPY-0010114,ORG-200937,PTR-004,2026-02-07,155.54,357.8,ach_remittance
RPY-0010115,ORG-200937,PTR-004,2026-02-14,104.75,462.55,ach_remittance
RPY-0010116,ORG-200937,PTR-004,2026-02-21,158.04,620.59,ach_remittance
RPY-0010117,ORG-200937,PTR-004,2026-02-28,109.66,730.25,ach_remittance
RPY-0010118,ORG-200937,PTR-004,2026-03-07,71.19,801.44,ach_remittance
RPY-0010119,ORG-200937,PTR-004,2026-03-14,160.86,962.3,ach_remittance
RPY-0010120,ORG-200937,PTR-004,2026-03-21,142.19,1104.49,ach_remittance
RPY-0010121,ORG-200937,PTR-004,2026-03-28,69.64,1174.13,ach_remittance
RPY-0010122,ORG-200937,PTR-004,2026-04-04,123.85,1297.98,ach_remittance
RPY-0010123,ORG-200937,PTR-004,2026-04-11,69.66,1367.64,ach_remittance
RPY-0010124,ORG-200937,PTR-004,2026-04-18,129.77,1497.41,manual_payment
RPY-0010125,ORG-200937,PTR-004,2026-04-25,149.99,1647.4,ach_remittance
RPY-0010126,ORG-200937,PTR-004,2026-05-02,115.53,1762.93,ach_remittance
RPY-0010127,ORG-200937,PTR-004,2026-05-09,84.88,1847.81,manual_payment
RPY-0010128,ORG-200937,PTR-004,2026-05-16,155.24,2003.05,ach_remittance
RPY-0010129,ORG-200937,PTR-004,2026-05-23,131.0,2134.05,ach_remittance
RPY-0010130,ORG-200937,PTR-004,2026-05-30,112.33,2246.38,ach_remittance
RPY-0010131,ORG-200937,PTR-004,2026-06-06,115.18,2361.56,manual_payment
RPY-0010132,ORG-200937,PTR-004,2026-06-13,65.34,2426.9,ach_remittance
RPY-0010133,ORG-200938,PTR-005,2025-05-20,1563.74,1563.74,ach_remittance
RPY-0010134,ORG-200938,PTR-005,2025-05-27,1913.61,3477.35,ach_remittance
RPY-0010135,ORG-200938,PTR-005,2025-06-03,2702.03,6179.38,ach_remittance
RPY-0010136,ORG-200938,PTR-005,2025-06-10,3111.02,9290.4,ach_remittance
RPY-0010137,ORG-200938,PTR-005,2025-06-17,3497.52,12787.92,ach_remittance
RPY-0010138,ORG-200938,PTR-005,2025-06-24,1807.14,14595.06,ach_remittance
RPY-0010139,ORG-200938,PTR-005,2025-07-01,3146.79,17741.85,ach_remittance
RPY-0010140,ORG-200938,PTR-005,2025-07-08,2353.17,20095.02,ach_remittance
RPY-0010141,ORG-200939,PTR-003,2023-12-29,4019.48,4019.48,ach_remittance
RPY-0010142,ORG-200939,PTR-003,2024-01-05,4770.19,8789.67,ach_remittance
RPY-0010143,ORG-200939,PTR-003,2024-01-12,5987.8,14777.47,ach_remittance
RPY-0010144,ORG-200939,PTR-003,2024-01-19,4410.69,19188.16,ach_remittance
RPY-0010145,ORG-200939,PTR-003,2024-01-26,6110.17,25298.33,ach_remittance
RPY-0010146,ORG-200939,PTR-003,2024-02-02,5824.0,31122.33,ach_remittance
RPY-0010147,ORG-200939,PTR-003,2024-02-09,5915.72,37038.05,ach_remittance
RPY-0010148,ORG-200939,PTR-003,2024-02-16,4847.54,41885.59,ach_remittance
RPY-0010149,ORG-200939,PTR-003,2024-02-23,4643.74,46529.33,ach_remittance
RPY-0010150,ORG-200939,PTR-003,2024-03-01,6407.1,52936.43,ach_remittance
RPY-0010151,ORG-200939,PTR-003,2024-03-08,6707.09,59643.52,ach_remittance
RPY-0010152,ORG-200939,PTR-003,2024-03-15,6105.8,65749.32,ach_remittance
RPY-0010153,ORG-200939,PTR-003,2024-03-22,4627.01,70376.33,ach_remittance
RPY-0010154,ORG-200939,PTR-003,2024-03-29,6240.23,76616.56,ach_remittance
RPY-0010155,ORG-200939,PTR-003,2024-04-05,4105.69,80722.25,ach_remittance
RPY-0010156,ORG-200939,PTR-003,2024-04-12,13208.42,93930.67,ach_remittance
RPY-0010157,ORG-200940,PTR-001,2024-05-17,2750.82,2750.82,ach_remittance
RPY-0010158,ORG-200940,PTR-001,2024-05-24,2254.81,5005.63,ach_remittance
RPY-0010159,ORG-200940,PTR-001,2024-05-31,2849.58,7855.21,ach_remittance
RPY-0010160,ORG-200940,PTR-001,2024-06-07,3741.39,11596.6,manual_payment
RPY-0010161,ORG-200940,PTR-001,2024-06-14,3983.55,15580.15,ach_remittance
RPY-0010162,ORG-200940,PTR-001,2024-06-21,3623.4,19203.55,ach_remittance
RPY-0010163,ORG-200940,PTR-001,2024-06-28,4388.76,23592.31,ach_remittance
RPY-0010164,ORG-200940,PTR-001,2024-07-05,2821.26,26413.57,ach_remittance
RPY-0010165,ORG-200940,PTR-001,2024-07-12,5795.1,32208.67,ach_remittance
RPY-0010166,ORG-200941,PTR-006,2024-04-12,980.91,980.91,ach_remittance
RPY-0010167,ORG-200941,PTR-006,2024-04-19,903.49,1884.4,ach_remittance
RPY-0010168,ORG-200941,PTR-006,2024-04-26,1785.34,3669.74,ach_remittance
RPY-0010169,ORG-200941,PTR-006,2024-05-03,919.26,4589.0,ach_remittance
RPY-0010170,ORG-200941,PTR-006,2024-05-10,1233.17,5822.17,ach_remittance
RPY-0010171,ORG-200941,PTR-006,2024-05-17,1946.69,7768.86,ach_remittance
RPY-0010172,ORG-200942,PTR-001,2024-09-21,4481.59,4481.59,ach_remittance
RPY-0010173,ORG-200942,PTR-001,2024-09-28,3013.91,7495.5,ach_remittance
RPY-0010174,ORG-200942,PTR-001,2024-10-05,2996.77,10492.27,ach_remittance
RPY-0010175,ORG-200942,PTR-001,2024-10-12,3822.55,14314.82,ach_remittance
RPY-0010176,ORG-200942,PTR-001,2024-10-19,3887.99,18202.81,ach_remittance
RPY-0010177,ORG-200942,PTR-001,2024-10-26,4555.73,22758.54,ach_remittance
RPY-0010178,ORG-200942,PTR-001,2024-11-02,2976.94,25735.48,ach_remittance
RPY-0010179,ORG-200942,PTR-001,2024-11-09,4005.99,29741.47,ach_remittance
RPY-0010180,ORG-200942,PTR-001,2024-11-16,3238.79,32980.26,ach_remittance
RPY-0010181,ORG-200942,PTR-001,2024-11-23,3301.32,36281.58,ach_remittance
RPY-0010182,ORG-200942,PTR-001,2024-11-30,13715.25,49996.83,ach_remittance
RPY-0010183,ORG-200943,PTR-006,2025-04-02,3224.89,3224.89,ach_remittance
RPY-0010184,ORG-200943,PTR-006,2025-04-09,3395.13,6620.02,ach_remittance
RPY-0010185,ORG-200943,PTR-006,2025-04-16,2531.1,9151.12,ach_remittance
RPY-0010186,ORG-200943,PTR-006,2025-04-23,2260.96,11412.08,ach_remittance
RPY-0010187,ORG-200943,PTR-006,2025-04-30,1922.9,13334.98,ach_remittance
RPY-0010188,ORG-200943,PTR-006,2025-05-07,2739.76,16074.74,ach_remittance
RPY-0010189,ORG-200943,PTR-006,2025-05-14,3051.75,19126.49,manual_payment
RPY-0010190,ORG-200943,PTR-006,2025-05-21,2884.57,22011.06,manual_payment
RPY-0010191,ORG-200943,PTR-006,2025-05-28,1761.8,23772.86,ach_remittance
RPY-0010192,ORG-200943,PTR-006,2025-06-04,2947.15,26720.01,ach_remittance
RPY-0010193,ORG-200943,PTR-006,2025-06-11,2698.5,29418.51,ach_remittance
RPY-0010194,ORG-200943,PTR-006,2025-06-18,3129.68,32548.19,ach_remittance
RPY-0010195,ORG-200943,PTR-006,2025-06-25,3285.68,35833.87,manual_payment
RPY-0010196,ORG-200943,PTR-006,2025-07-02,3147.98,38981.85,ach_remittance
RPY-0010197,ORG-200943,PTR-006,2025-07-09,2467.82,41449.67,ach_remittance
RPY-0010198,ORG-200943,PTR-006,2025-07-16,2684.18,44133.85,ach_remittance
RPY-0010199,ORG-200943,PTR-006,2025-07-23,3319.59,47453.44,ach_remittance
RPY-0010200,ORG-200943,PTR-006,2025-07-30,1895.96,49349.4,ach_remittance
RPY-0010201,ORG-200943,PTR-006,2025-08-06,3141.53,52490.93,ach_remittance
RPY-0010202,ORG-200943,PTR-006,2025-08-13,1587.92,54078.85,ach_remittance
RPY-0010203,ORG-200944,PTR-002,2024-02-03,6580.71,6580.71,ach_remittance
RPY-0010204,ORG-200944,PTR-002,2024-02-10,4207.9,10788.61,ach_remittance
RPY-0010205,ORG-200944,PTR-002,2024-02-17,5835.46,16624.07,ach_remittance
RPY-0010206,ORG-200944,PTR-002,2024-02-24,4271.23,20895.3,ach_remittance
RPY-0010207,ORG-200944,PTR-002,2024-03-02,6734.77,27630.07,ach_remittance
RPY-0010208,ORG-200944,PTR-002,2024-03-09,7061.85,34691.92,manual_payment
RPY-0010209,ORG-200944,PTR-002,2024-03-16,3767.64,38459.56,ach_remittance
RPY-0010210,ORG-200944,PTR-002,2024-03-23,3981.42,42440.98,ach_remittance
RPY-0010211,ORG-200944,PTR-002,2024-03-30,6265.6,48706.58,ach_remittance
RPY-0010212,ORG-200944,PTR-002,2024-04-06,2050.12,50756.7,ach_remittance
RPY-0010213,ORG-200945,PTR-002,2024-03-02,3770.83,3770.83,ach_remittance
RPY-0010214,ORG-200945,PTR-002,2024-03-09,3848.03,7618.86,ach_remittance
RPY-0010215,ORG-200945,PTR-002,2024-03-16,3488.26,11107.12,ach_remittance
RPY-0010216,ORG-200945,PTR-002,2024-03-23,1945.98,13053.1,manual_payment
RPY-0010217,ORG-200945,PTR-002,2024-03-30,3746.46,16799.56,ach_remittance
RPY-0010218,ORG-200945,PTR-002,2024-04-06,3100.13,19899.69,ach_remittance
RPY-0010219,ORG-200945,PTR-002,2024-04-13,1948.01,21847.7,ach_remittance
RPY-0010220,ORG-200945,PTR-002,2024-04-20,3703.64,25551.34,ach_remittance
RPY-0010221,ORG-200945,PTR-002,2024-04-27,2284.43,27835.77,ach_remittance
RPY-0010222,ORG-200945,PTR-002,2024-05-04,2454.26,30290.03,ach_remittance
RPY-0010223,ORG-200945,PTR-002,2024-05-11,2030.49,32320.52,ach_remittance
RPY-0010224,ORG-200945,PTR-002,2024-05-18,4041.09,36361.61,ach_remittance
RPY-0010225,ORG-200945,PTR-002,2024-05-25,3361.7,39723.31,ach_remittance
RPY-0010226,ORG-200945,PTR-002,2024-06-01,2793.57,42516.88,ach_remittance
RPY-0010227,ORG-200945,PTR-002,2024-06-08,3055.76,45572.64,manual_payment
RPY-0010228,ORG-200946,PTR-005,2024-01-14,711.31,711.31,ach_remittance
RPY-0010229,ORG-200947,PTR-005,2025-02-04,4826.87,4826.87,ach_remittance
RPY-0010230,ORG-200947,PTR-005,2025-02-11,4714.27,9541.14,ach_remittance
RPY-0010231,ORG-200947,PTR-005,2025-02-18,3737.56,13278.7,ach_remittance
RPY-0010232,ORG-200947,PTR-005,2025-02-25,3873.97,17152.67,ach_remittance
RPY-0010233,ORG-200947,PTR-005,2025-03-04,6263.56,23416.23,ach_remittance
RPY-0010234,ORG-200947,PTR-005,2025-03-11,5961.6,29377.83,ach_remittance
RPY-0010235,ORG-200947,PTR-005,2025-03-18,5607.73,34985.56,ach_remittance
RPY-0010236,ORG-200947,PTR-005,2025-03-25,4625.83,39611.39,ach_remittance
RPY-0010237,ORG-200947,PTR-005,2025-04-01,10706.09,50317.48,ach_remittance
RPY-0010238,ORG-200948,PTR-005,2022-12-06,6509.96,6509.96,ach_remittance
RPY-0010239,ORG-200948,PTR-005,2022-12-13,4893.2,11403.16,ach_remittance
RPY-0010240,ORG-200948,PTR-005,2022-12-20,6812.97,18216.13,ach_remittance
RPY-0010241,ORG-200948,PTR-005,2022-12-27,5734.33,23950.46,ach_remittance
RPY-0010242,ORG-200948,PTR-005,2023-01-03,6797.28,30747.74,ach_remittance
RPY-0010243,ORG-200948,PTR-005,2023-01-10,6188.75,36936.49,ach_remittance
RPY-0010244,ORG-200948,PTR-005,2023-01-17,5680.48,42616.97,manual_payment
RPY-0010245,ORG-200948,PTR-005,2023-01-24,7010.26,49627.23,ach_remittance
RPY-0010246,ORG-200948,PTR-005,2023-01-31,11392.25,61019.48,ach_remittance
RPY-0010247,ORG-200949,PTR-005,2022-09-18,2966.16,2966.16,ach_remittance
RPY-0010248,ORG-200949,PTR-005,2022-09-25,2721.31,5687.47,ach_remittance
RPY-0010249,ORG-200949,PTR-005,2022-10-02,5175.02,10862.49,manual_payment
RPY-0010250,ORG-200949,PTR-005,2022-10-09,2557.33,13419.82,ach_remittance
RPY-0010251,ORG-200949,PTR-005,2022-10-16,2796.03,16215.85,ach_remittance
RPY-0010252,ORG-200949,PTR-005,2022-10-23,3631.78,19847.63,ach_remittance
RPY-0010253,ORG-200949,PTR-005,2022-10-30,4781.39,24629.02,ach_remittance
RPY-0010254,ORG-200949,PTR-005,2022-11-06,3106.16,27735.18,ach_remittance
RPY-0010255,ORG-200949,PTR-005,2022-11-13,3153.05,30888.23,ach_remittance
RPY-0010256,ORG-200949,PTR-005,2022-11-20,2402.1,33290.33,ach_remittance
RPY-0010257,ORG-200949,PTR-005,2022-11-27,5140.29,38430.62,ach_remittance
RPY-0010258,ORG-200949,PTR-005,2022-12-04,8831.82,47262.44,ach_remittance
RPY-0010259,ORG-200950,PTR-004,2026-04-08,1021.8,1021.8,ach_remittance
RPY-0010260,ORG-200950,PTR-004,2026-04-15,626.75,1648.55,ach_remittance
RPY-0010261,ORG-200950,PTR-004,2026-04-22,901.09,2549.64,ach_remittance
RPY-0010262,ORG-200950,PTR-004,2026-04-29,702.39,3252.03,ach_remittance
RPY-0010263,ORG-200950,PTR-004,2026-05-06,752.64,4004.67,ach_remittance
RPY-0010264,ORG-200950,PTR-004,2026-05-13,1336.83,5341.5,ach_remittance
RPY-0010265,ORG-200950,PTR-004,2026-05-20,1192.03,6533.53,ach_remittance
RPY-0010266,ORG-200950,PTR-004,2026-05-27,1406.49,7940.02,ach_remittance
RPY-0010267,ORG-200951,PTR-004,2023-01-08,1315.15,1315.15,ach_remittance
RPY-0010268,ORG-200951,PTR-004,2023-01-15,1588.93,2904.08,manual_payment
RPY-0010269,ORG-200951,PTR-004,2023-01-22,2528.37,5432.45,ach_remittance
RPY-0010270,ORG-200951,PTR-004,2023-01-29,1260.87,6693.32,ach_remittance
RPY-0010271,ORG-200951,PTR-004,2023-02-05,2548.91,9242.23,ach_remittance
