origination_id,merchant_id,partner_id,business_vertical,state,funding_date,estimated_maturity_date,avg_monthly_gmv_usd,prior_advances_count,risk_score,industry_risk_tier,advance_amount_usd,factor_rate,total_repayment_usd,total_fee_usd,remittance_rate,term_estimate_days,status,pct_repaid,amount_repaid_usd
ORG-201050,MCH-101050,PTR-004,Spa,WA,2024-02-23,2024-08-18,224605.61,1,744,low,65320.89,1.222,79822.13,14501.24,0.06,177,default,0.476,37995.33
ORG-201051,MCH-101051,PTR-004,Wellness Clinic,VA,2022-12-30,2023-04-06,139732.09,0,651,medium,39007.42,1.101,42947.17,3939.75,0.095,97,active,0.796,34185.95
ORG-201052,MCH-101052,PTR-006,E-commerce Retail,FL,2025-02-05,2025-04-08,128907.07,0,646,medium,29889.93,1.098,32819.14,2929.21,0.123,62,completed,1.0,32819.14
ORG-201053,MCH-101053,PTR-001,Cafe,IL,2023-11-16,2024-01-15,34780.36,1,626,low,5361.21,1.193,6395.92,1034.71,0.106,60,paid_off_early,1.0,6395.92
ORG-201054,MCH-101054,PTR-001,Ghost Kitchen,MI,2025-10-22,2026-04-05,68645.8,1,549,medium,18340.98,1.156,21202.17,2861.19,0.056,165,active,0.869,18424.69
ORG-201055,MCH-101055,PTR-001,Restaurant,GA,2026-03-25,2026-06-11,179826.11,1,669,medium,68887.52,1.169,80529.51,11641.99,0.171,78,active,0.803,64665.2
ORG-201056,MCH-101056,PTR-006,Photography Studio,PA,2023-11-04,2024-01-03,9148.81,0,579,medium,2000,1.187,2374.0,374.0,0.151,60,completed,1.0,2374.0
ORG-201057,MCH-101057,PTR-003,Auto Repair,OH,2024-11-21,2025-01-24,209883.04,1,580,medium,63091.71,1.122,70788.9,7697.19,0.158,64,active,0.915,64771.84
ORG-201058,MCH-101058,PTR-001,Restaurant,NY,2025-09-01,2025-12-15,69458.04,3,656,medium,14522.65,1.276,18530.9,4008.25,0.076,105,completed,1.0,18530.9
ORG-201059,MCH-101059,PTR-004,Fitness Studio,TX,2025-08-01,2025-11-24,133571.09,2,594,low,41481.08,1.319,54713.54,13232.46,0.106,115,active,0.775,42402.99
ORG-201060,MCH-101060,PTR-001,Ghost Kitchen,MD,2022-05-12,2022-07-31,211296.05,0,657,medium,63078.66,1.236,77965.22,14886.56,0.138,80,completed,1.0,77965.22
ORG-201061,MCH-101061,PTR-005,Bar,CO,2022-07-15,2022-09-22,144847.48,5,507,low,35347.69,1.149,40614.5,5266.81,0.121,69,active,0.807,32775.9
ORG-201062,MCH-101062,PTR-002,E-commerce Retail,VA,2025-04-20,2025-07-09,129799.22,3,740,medium,22824.52,1.281,29238.21,6413.69,0.084,80,completed,1.0,29238.21
ORG-201063,MCH-101063,PTR-006,Photography Studio,NC,2022-10-20,2023-01-14,239049.41,1,521,low,75202.15,1.343,100996.49,25794.34,0.147,86,completed,1.0,100996.49
ORG-201064,MCH-101064,PTR-001,Bakery,MA,2025-12-18,2026-03-21,212906.83,1,547,low,63023.41,1.318,83064.85,20041.44,0.125,93,default,0.308,25583.97
ORG-201065,MCH-101065,PTR-006,Creative Services,WA,2024-04-13,2024-06-12,145811.7,1,508,medium,23619.4,1.107,26146.68,2527.28,0.168,60,completed,1.0,26146.68
ORG-201066,MCH-101066,PTR-005,Restaurant,AZ,2024-08-15,2024-10-14,131486.57,5,587,high,16390.35,1.303,21356.63,4966.28,0.1,60,delinquent,0.482,10293.9
ORG-201067,MCH-101067,PTR-004,Spa,NY,2023-10-24,2024-03-01,217363.27,0,747,low,84732.13,1.184,100322.84,15590.71,0.107,129,completed,1.0,100322.84
ORG-201068,MCH-101068,PTR-005,Restaurant,AZ,2023-08-31,2024-01-11,117646.33,0,572,high,48735.63,1.326,64623.45,15887.82,0.123,133,completed,1.0,64623.45
ORG-201069,MCH-101069,PTR-002,CPG Brand,CO,2024-12-02,2025-04-27,23223.88,0,756,high,6551.75,1.314,8609.0,2057.25,0.076,146,active,0.817,7033.55
ORG-201070,MCH-101070,PTR-005,Food Truck,OH,2026-04-15,2026-06-18,18541.57,3,692,medium,3633.23,1.336,4854.0,1220.77,0.122,64,active,0.927,4499.66
ORG-201071,MCH-101071,PTR-005,Restaurant,VA,2026-01-18,2026-04-13,37218.65,0,569,low,5263.83,1.306,6874.56,1610.73,0.065,85,active,0.819,5630.26
ORG-201072,MCH-101072,PTR-004,Wellness Clinic,OH,2024-07-25,2025-01-05,42893.17,0,726,medium,14028.24,1.187,16651.52,2623.28,0.071,164,active,0.794,13221.31
ORG-201073,MCH-101073,PTR-002,E-commerce Retail,MI,2023-03-22,2023-06-15,249074.46,5,786,high,39701.29,1.13,44862.46,5161.17,0.063,85,completed,1.0,44862.46
ORG-201074,MCH-101074,PTR-002,Marketplace Reseller,MI,2025-06-09,2025-08-21,132619.88,1,675,low,25711.73,1.245,32011.1,6299.37,0.098,73,active,0.83,26569.21
ORG-201075,MCH-101075,PTR-005,Food Truck,TX,2025-10-20,2026-01-17,46961.81,5,797,medium,12261.75,1.312,16087.42,3825.67,0.115,89,paid_off_early,1.0,16087.42
ORG-201076,MCH-101076,PTR-002,E-commerce Retail,FL,2024-05-14,2024-08-30,208129.9,1,712,high,99315.14,1.252,124342.56,25027.42,0.165,108,completed,1.0,124342.56
ORG-201077,MCH-101077,PTR-002,Marketplace Reseller,IL,2024-07-02,2024-10-31,40411.65,0,783,high,11296.1,1.203,13589.21,2293.11,0.083,121,completed,1.0,13589.21
ORG-201078,MCH-101078,PTR-001,Cafe,TN,2024-08-30,2024-11-09,88156.6,2,721,medium,18230.27,1.24,22605.53,4375.26,0.108,71,active,0.834,18853.01
ORG-201079,MCH-101079,PTR-004,Fitness Studio,OR,2025-03-21,2025-08-19,248466.73,1,752,medium,89945.83,1.101,99030.36,9084.53,0.079,151,completed,1.0,99030.36
ORG-201080,MCH-101080,PTR-006,Photography Studio,FL,2023-01-09,2023-06-02,13624.4,0,738,medium,3197.99,1.192,3812.0,614.01,0.058,144,completed,1.0,3812.0
ORG-201081,MCH-101081,PTR-004,Yoga Studio,IL,2022-11-15,2023-02-23,157835.92,3,563,low,55321.61,1.203,66551.9,11230.29,0.126,100,default,0.085,5656.91
ORG-201082,MCH-101082,PTR-003,Auto Repair,NC,2026-05-31,2026-07-31,87266.29,4,648,high,26412.79,1.137,30031.34,3618.55,0.167,61,active,0.836,25106.2
ORG-201083,MCH-101083,PTR-005,Restaurant,NJ,2024-04-24,2024-06-23,28652.05,2,684,low,5925.46,1.186,7027.6,1102.14,0.165,60,completed,1.0,7027.6
ORG-201084,MCH-101084,PTR-006,E-commerce Retail,TX,2026-02-16,2026-06-21,60761.77,0,563,medium,23537.39,1.168,27491.67,3954.28,0.108,125,active,0.871,23945.24
ORG-201085,MCH-101085,PTR-001,Cafe,NY,2022-10-25,2022-12-24,160350.43,3,626,high,18060.22,1.256,22683.64,4623.42,0.076,60,completed,1.0,22683.64
ORG-201086,MCH-101086,PTR-006,E-commerce Retail,PA,2026-02-02,2026-04-24,211104.75,1,529,medium,86176.69,1.133,97638.19,11461.5,0.171,81,completed,1.0,97638.19
ORG-201087,MCH-101087,PTR-001,Bakery,NY,2025-01-29,2025-05-21,246537.3,2,794,high,73573.0,1.106,81371.74,7798.74,0.088,112,active,0.98,79744.31
ORG-201088,MCH-101088,PTR-003,Salon,VA,2022-02-22,2022-06-27,153208.31,0,722,medium,62611.31,1.167,73067.4,10456.09,0.114,125,active,0.98,71606.05
ORG-201089,MCH-101089,PTR-001,Cafe,TX,2022-02-22,2022-05-13,135373.16,0,673,medium,26007.76,1.333,34668.34,8660.58,0.096,80,default,0.236,8181.73
ORG-201090,MCH-101090,PTR-001,Restaurant,VA,2024-06-10,2024-10-05,226884.12,1,718,high,54870.29,1.341,73581.06,18710.77,0.083,117,active,0.774,56951.74
ORG-201091,MCH-101091,PTR-004,Spa,PA,2024-08-27,2025-01-26,246840.23,0,808,low,48166.32,1.325,63820.37,15654.05,0.051,152,active,0.846,53992.03
ORG-201092,MCH-101092,PTR-004,Fitness Studio,NJ,2022-11-20,2023-01-19,66844.32,1,558,high,11197.81,1.155,12933.47,1735.66,0.107,60,active,0.778,10062.24
ORG-201093,MCH-101093,PTR-002,E-commerce Retail,WA,2024-06-16,2024-08-15,204982.13,0,749,low,27745.81,1.157,32101.9,4356.09,0.146,60,active,0.813,26098.84
ORG-201094,MCH-101094,PTR-001,Bakery,AZ,2025-10-05,2025-12-14,65292.4,1,753,medium,18114.34,1.332,24128.3,6013.96,0.157,70,completed,1.0,24128.3
ORG-201095,MCH-101095,PTR-002,CPG Brand,NJ,2024-02-28,2024-05-14,67907.33,1,650,medium,22022.86,1.276,28101.17,6078.31,0.163,76,completed,1.0,28101.17
ORG-201096,MCH-101096,PTR-005,Food Truck,CA,2024-07-07,2024-11-06,174077.02,0,641,medium,60713.37,1.12,67998.97,7285.6,0.096,122,completed,1.0,67998.97
ORG-201097,MCH-101097,PTR-006,Photography Studio,PA,2023-11-25,2024-02-21,9729.32,0,601,medium,3537.73,1.178,4167.45,629.72,0.146,88,completed,1.0,4167.45
ORG-201098,MCH-101098,PTR-005,Bar,CA,2022-08-17,2022-10-16,208362.44,0,777,medium,35105.07,1.3,45636.59,10531.52,0.15,60,completed,1.0,45636.59
ORG-201099,MCH-101099,PTR-003,Auto Repair,NJ,2024-04-27,2024-07-07,196364.02,2,797,high,36817.94,1.187,43702.89,6884.95,0.094,71,active,0.84,36710.43
ORG-201100,MCH-101100,PTR-002,CPG Brand,VA,2022-11-06,2023-03-03,165538.71,2,675,low,59433.11,1.298,77144.18,17711.07,0.119,117,active,0.87,67115.44
ORG-201101,MCH-101101,PTR-001,Cafe,AZ,2025-06-29,2025-08-28,141583.0,0,705,medium,18489.96,1.19,22003.05,3513.09,0.166,60,completed,1.0,22003.05
ORG-201102,MCH-101102,PTR-002,Marketplace Reseller,GA,2022-03-20,2022-08-17,105634.88,1,779,medium,25187.76,1.327,33424.16,8236.4,0.063,150,completed,1.0,33424.16
ORG-201103,MCH-101103,PTR-006,E-commerce Retail,AZ,2023-03-08,2023-05-07,33286.53,0,684,low,7773.43,1.236,9607.96,1834.53,0.173,60,active,0.98,9415.8
ORG-201104,MCH-101104,PTR-001,Restaurant,MA,2024-05-13,2024-07-13,69076.53,0,631,medium,11950.92,1.122,13408.93,1458.01,0.095,61,active,0.854,11451.23
ORG-201105,MCH-101105,PTR-006,Photography Studio,MN,2022-03-17,2022-05-16,197641.9,0,789,medium,21327.16,1.214,25891.17,4564.01,0.171,60,active,0.76,19677.29
ORG-201106,MCH-101106,PTR-006,Photography Studio,IL,2025-03-20,2025-05-29,153102.01,2,736,medium,44831.22,1.103,49448.84,4617.62,0.138,70,active,0.74,36592.14
ORG-201107,MCH-101107,PTR-004,Yoga Studio,FL,2023-01-27,2023-03-28,83260.29,0,744,medium,6193.26,1.267,7846.86,1653.6,0.075,60,completed,1.0,7846.86
ORG-201108,MCH-101108,PTR-006,Creative Services,CO,2024-09-12,2025-01-06,25519.38,0,713,medium,11907.04,1.25,14883.8,2976.76,0.15,116,completed,1.0,14883.8
ORG-201109,MCH-101109,PTR-004,Spa,NC,2024-11-07,2025-01-06,45425.54,1,644,high,9956.61,1.246,12405.94,2449.33,0.168,60,active,0.903,11202.56
ORG-201110,MCH-101110,PTR-004,Spa,MA,2024-06-18,2024-10-10,106946.42,0,761,low,35915.18,1.189,42703.15,6787.97,0.105,114,completed,1.0,42703.15
ORG-201111,MCH-101111,PTR-001,Restaurant,FL,2025-05-07,2025-07-11,104319.17,0,762,medium,13753.77,1.096,15074.13,1320.36,0.066,65,active,0.885,13340.61
ORG-201112,MCH-101112,PTR-001,Bakery,NJ,2025-08-30,2025-11-25,10979.53,1,559,high,2000,1.09,2180.0,180.0,0.068,87,active,0.75,1635.0
ORG-201113,MCH-101113,PTR-005,Food Truck,MI,2024-05-15,2024-07-14,231421.5,0,544,low,31237.36,1.209,37765.97,6528.61,0.096,60,completed,1.0,37765.97
ORG-201114,MCH-101114,PTR-004,Spa,TX,2022-11-14,2023-06-29,135159.96,5,526,medium,46204.66,1.133,52349.88,6145.22,0.051,227,active,0.718,37587.21
ORG-201115,MCH-101115,PTR-003,Auto Repair,VA,2023-01-21,2023-10-21,127266.73,0,780,high,53038.79,1.247,66139.37,13100.58,0.057,273,active,0.976,64552.03
ORG-201116,MCH-101116,PTR-005,Bar,MI,2024-07-01,2024-08-30,248607.92,0,633,high,21481.91,1.125,24167.15,2685.24,0.075,60,completed,1.0,24167.15
ORG-201117,MCH-101117,PTR-005,Bar,CO,2024-12-09,2025-03-11,47497.95,5,601,high,18542.28,1.27,23548.7,5006.42,0.16,92,completed,1.0,23548.7
ORG-201118,MCH-101118,PTR-006,Creative Services,OH,2022-04-20,2022-07-13,30362.77,3,500,high,5869.11,1.324,7770.7,1901.59,0.091,84,completed,1.0,7770.7
ORG-201119,MCH-101119,PTR-001,Restaurant,TN,2022-03-04,2022-06-28,47284.56,4,809,high,11846.55,1.306,15471.59,3625.04,0.084,116,active,0.722,11170.49
ORG-201120,MCH-101120,PTR-002,E-commerce Retail,TX,2024-03-30,2024-07-25,163901.43,3,782,medium,62400.57,1.194,74506.28,12105.71,0.116,117,active,0.881,65640.03
ORG-201121,MCH-101121,PTR-006,Creative Services,NJ,2024-09-17,2025-06-21,187764.87,2,702,low,74365.67,1.309,97344.66,22978.99,0.056,277,completed,1.0,97344.66
ORG-201122,MCH-101122,PTR-002,Marketplace Reseller,MN,2022-03-14,2022-05-19,154556.05,3,592,high,44694.67,1.241,55466.09,10771.42,0.162,66,active,0.952,52803.72
ORG-201123,MCH-101123,PTR-001,Bakery,MD,2024-10-17,2024-12-23,88401.39,0,677,medium,17739.21,1.13,20045.31,2306.1,0.101,67,active,0.701,14051.76
ORG-201124,MCH-101124,PTR-006,Creative Services,NC,2023-01-15,2023-03-25,177288.12,3,558,low,47328.59,1.121,53055.35,5726.76,0.129,69,active,0.908,48174.26
ORG-201125,MCH-101125,PTR-001,Cafe,CO,2025-10-07,2026-02-17,174759.1,2,675,high,63026.54,1.244,78405.02,15378.48,0.101,133,active,0.871,68290.77
ORG-201126,MCH-101126,PTR-002,Marketplace Reseller,AZ,2024-12-14,2025-02-12,222529.24,3,652,medium,41797.77,1.108,46311.93,4514.16,0.112,60,paid_off_early,1.0,46311.93
ORG-201127,MCH-101127,PTR-005,Restaurant,MN,2023-09-10,2023-11-09,248914.32,1,643,medium,26064.19,1.33,34665.37,8601.18,0.16,60,active,0.909,31510.82
ORG-201128,MCH-101128,PTR-004,Spa,PA,2023-12-31,2024-04-21,211839.99,0,510,high,54650.93,1.167,63777.64,9126.71,0.08,112,completed,1.0,63777.64
ORG-201129,MCH-101129,PTR-002,E-commerce Retail,TX,2023-04-23,2023-06-28,115992.06,0,632,high,15917.82,1.268,20183.8,4265.98,0.078,66,active,0.901,18185.6
ORG-201130,MCH-101130,PTR-001,Ghost Kitchen,MI,2023-08-11,2023-11-04,146481.23,2,509,low,52824.8,1.317,69570.26,16745.46,0.167,85,delinquent,0.404,28106.39
ORG-201131,MCH-101131,PTR-004,Fitness Studio,IL,2022-02-16,2022-04-19,13863.34,1,551,low,3894.22,1.299,5058.59,1164.37,0.176,62,active,0.81,4097.46
ORG-201132,MCH-101132,PTR-006,Creative Services,VA,2025-07-26,2026-01-18,196709.39,3,643,medium,56526.1,1.165,65852.91,9326.81,0.057,176,completed,1.0,65852.91
ORG-201133,MCH-101133,PTR-003,Convenience Store,CO,2023-06-06,2023-08-05,82857.67,0,812,low,7570.56,1.086,8221.63,651.07,0.143,60,active,0.788,6478.64
ORG-201134,MCH-101134,PTR-004,Fitness Studio,NY,2022-08-07,2022-12-07,241817.8,1,723,medium,58266.49,1.217,70910.32,12643.83,0.072,122,active,0.834,59139.21
ORG-201135,MCH-101135,PTR-001,Ghost Kitchen,CO,2026-04-08,2026-08-25,82363.98,1,632,medium,26917.42,1.24,33377.6,6460.18,0.087,139,active,0.801,26735.46
ORG-201136,MCH-101136,PTR-006,Creative Services,MA,2023-08-16,2023-10-15,90221.2,2,674,high,19132.55,1.237,23666.96,4534.41,0.134,60,completed,1.0,23666.96
ORG-201137,MCH-101137,PTR-001,Cafe,NC,2025-03-16,2025-06-01,74353.0,0,536,low,25844.72,1.194,30858.6,5013.88,0.16,77,completed,1.0,30858.6
ORG-201138,MCH-101138,PTR-004,Wellness Clinic,MD,2025-07-10,2025-12-02,128084.6,4,505,medium,34706.1,1.166,40467.31,5761.21,0.065,145,completed,1.0,40467.31
ORG-201139,MCH-101139,PTR-004,Yoga Studio,IL,2023-11-21,2024-04-19,97588.93,5,569,medium,32405.38,1.282,41543.7,9138.32,0.085,150,default,0.44,18279.23
ORG-201140,MCH-101140,PTR-004,Wellness Clinic,IL,2022-05-04,2022-07-03,135769.28,2,748,high,25849.9,1.217,31459.33,5609.43,0.122,60,active,0.894,28124.64
ORG-201141,MCH-101141,PTR-003,Salon,VA,2024-03-26,2024-05-25,49740.01,4,692,medium,6964.61,1.095,7626.25,661.64,0.113,60,active,0.851,6489.94
ORG-201142,MCH-101142,PTR-006,Creative Services,WA,2024-09-10,2024-11-28,91031.97,0,512,high,23165.98,1.246,28864.81,5698.83,0.119,79,completed,1.0,28864.81
ORG-201143,MCH-101143,PTR-004,Spa,OH,2022-08-30,2022-12-07,158891.31,0,501,high,51844.66,1.325,68694.17,16849.51,0.13,99,completed,1.0,68694.17
ORG-201144,MCH-101144,PTR-005,Food Truck,TX,2023-08-18,2024-01-10,248252.42,1,623,high,81955.03,1.149,94166.33,12211.3,0.078,145,active,0.895,84278.87
ORG-201145,MCH-101145,PTR-002,CPG Brand,VA,2025-05-02,2025-08-01,181924.48,2,656,medium,71635.7,1.222,87538.83,15903.13,0.158,91,active,0.76,66529.51
ORG-201146,MCH-101146,PTR-001,Cafe,NY,2023-05-24,2023-07-23,178456.39,0,758,low,27884.86,1.156,32234.9,4350.04,0.152,60,completed,1.0,32234.9
ORG-201147,MCH-101147,PTR-001,Cafe,OR,2026-01-06,2026-04-05,81118.57,1,770,low,27541.95,1.267,34895.65,7353.7,0.144,89,active,0.932,32522.75
ORG-201148,MCH-101148,PTR-003,Auto Repair,NJ,2022-02-01,2022-04-10,45869.3,3,813,medium,13722.96,1.276,17510.5,3787.54,0.167,68,delinquent,0.429,7512.0
ORG-201149,MCH-101149,PTR-006,E-commerce Retail,TX,2023-11-03,2024-03-07,239558.73,0,527,medium,97511.81,1.271,123937.51,26425.7,0.124,125,completed,1.0,123937.51
ORG-201150,MCH-101150,PTR-006,Photography Studio,NJ,2026-05-11,2027-01-03,191162.86,2,743,medium,83969.41,1.279,107396.88,23427.47,0.071,237,completed,1.0,107396.88
ORG-201151,MCH-101151,PTR-002,Marketplace Reseller,MA,2023-04-11,2023-06-29,127471.81,1,670,low,47786.54,1.097,52421.83,4635.29,0.156,79,completed,1.0,52421.83
ORG-201152,MCH-101152,PTR-004,Wellness Clinic,VA,2025-10-07,2026-01-13,27020.27,2,514,low,8337.5,1.177,9813.24,1475.74,0.111,98,active,0.909,8920.24
ORG-201153,MCH-101153,PTR-006,Creative Services,MI,2025-02-07,2025-04-17,124696.91,0,637,medium,40527.95,1.123,45512.89,4984.94,0.158,69,default,0.215,9785.27
ORG-201154,MCH-101154,PTR-003,Auto Repair,CA,2024-12-31,2025-03-01,238064.61,1,548,medium,42862.97,1.281,54907.46,12044.49,0.131,60,active,0.848,46561.53
ORG-201155,MCH-101155,PTR-005,Food Truck,VA,2024-04-29,2024-06-28,247329.05,1,529,medium,46201.5,1.115,51514.67,5313.17,0.119,60,active,0.705,36317.84
ORG-201156,MCH-101156,PTR-005,Bar,MN,2024-04-11,2024-06-12,33557.35,0,640,high,10507.35,1.192,12524.76,2017.41,0.178,62,active,0.98,12274.26
ORG-201157,MCH-101157,PTR-003,Salon,TX,2024-08-06,2024-10-05,202827.48,5,792,high,40540.56,1.199,48608.13,8067.57,0.154,60,active,0.98,47635.97
ORG-201158,MCH-101158,PTR-002,Marketplace Reseller,MD,2024-04-28,2024-06-27,64008.11,0,502,high,7994.14,1.165,9313.17,1319.03,0.135,60,active,0.887,8260.78
ORG-201159,MCH-101159,PTR-006,Photography Studio,NC,2023-01-21,2023-04-04,21959.79,1,540,low,3025.6,1.151,3482.47,456.87,0.065,73,active,0.98,3412.82
ORG-201160,MCH-101160,PTR-001,Bakery,WA,2022-04-25,2022-08-30,91362.8,0,504,medium,32670.94,1.166,38094.32,5423.38,0.098,127,active,0.815,31046.87
ORG-201161,MCH-101161,PTR-005,Restaurant,MA,2022-11-05,2023-02-20,143944.81,3,687,high,22858.81,1.245,28459.22,5600.41,0.055,107,completed,1.0,28459.22
ORG-201162,MCH-101162,PTR-004,Wellness Clinic,MD,2026-02-22,2026-05-15,77493.83,0,595,high,17379.73,1.103,19169.84,1790.11,0.09,82,paid_off_early,1.0,19169.84
ORG-201163,MCH-101163,PTR-004,Spa,NC,2025-11-17,2026-01-16,244126.89,2,541,low,52046.37,1.137,59176.72,7130.35,0.156,60,completed,1.0,59176.72
ORG-201164,MCH-101164,PTR-002,Marketplace Reseller,NJ,2024-08-08,2024-11-07,232788.28,1,597,low,87518.41,1.185,103709.32,16190.91,0.146,91,completed,1.0,103709.32
ORG-201165,MCH-101165,PTR-006,Photography Studio,TN,2025-09-05,2025-11-04,95588.79,1,795,medium,12349.37,1.258,15535.51,3186.14,0.164,60,active,0.845,13127.51
ORG-201166,MCH-101166,PTR-005,Restaurant,WA,2022-02-17,2022-05-07,125695.16,0,733,medium,26685.0,1.152,30741.12,4056.12,0.092,79,completed,1.0,30741.12
ORG-201167,MCH-101167,PTR-005,Bar,VA,2023-10-14,2024-02-14,146790.66,4,755,medium,55531.46,1.132,62861.61,7330.15,0.104,123,completed,1.0,62861.61
ORG-201168,MCH-101168,PTR-005,Food Truck,MI,2024-06-19,2024-09-04,13596.12,5,526,medium,4211.35,1.107,4661.96,450.61,0.132,77,active,0.727,3389.24
ORG-201169,MCH-101169,PTR-005,Bar,CA,2023-08-26,2023-10-25,231024.19,1,588,high,27738.97,1.111,30818.0,3079.03,0.107,60,completed,1.0,30818.0
ORG-201170,MCH-101170,PTR-005,Bar,MA,2025-06-15,2025-10-15,117968.95,1,683,low,37538.73,1.345,50489.59,12950.86,0.105,122,active,0.852,43017.13
ORG-201171,MCH-101171,PTR-004,Fitness Studio,PA,2026-02-03,2026-05-18,209448.77,1,631,high,31536.03,1.255,39577.72,8041.69,0.054,104,active,0.98,38786.17
ORG-201172,MCH-101172,PTR-006,Creative Services,WA,2024-11-03,2025-01-26,202663.46,0,707,medium,54513.14,1.26,68686.56,14173.42,0.121,84,active,0.86,59070.44
ORG-201173,MCH-101173,PTR-001,Restaurant,NJ,2023-09-20,2023-12-18,73275.74,0,647,high,23354.37,1.164,27184.49,3830.12,0.125,89,default,0.278,7557.29
ORG-201174,MCH-101174,PTR-002,CPG Brand,MI,2023-12-23,2024-03-05,223081.0,2,584,low,63078.82,1.217,76766.92,13688.1,0.141,73,active,0.98,75231.58
ORG-201175,MCH-101175,PTR-002,E-commerce Retail,TX,2022-10-02,2022-12-05,203009.29,0,796,medium,45743.76,1.258,57545.65,11801.89,0.132,64,completed,1.0,57545.65
ORG-201176,MCH-101176,PTR-006,Photography Studio,PA,2026-01-13,2026-03-29,220513.48,0,819,high,65721.28,1.252,82283.04,16561.76,0.149,75,active,0.917,75453.55
ORG-201177,MCH-101177,PTR-002,E-commerce Retail,MA,2026-05-06,2026-07-26,161925.25,0,541,medium,36328.82,1.339,48644.29,12315.47,0.111,81,active,0.98,47671.4
ORG-201178,MCH-101178,PTR-001,Bakery,CA,2023-08-22,2023-10-21,132415.21,0,773,medium,17255.44,1.24,21396.75,4141.31,0.129,60,active,0.98,20968.81
ORG-201179,MCH-101179,PTR-002,E-commerce Retail,OR,2024-01-28,2024-05-21,27052.3,0,746,medium,9670.81,1.203,11633.98,1963.17,0.113,114,active,0.855,9947.05
ORG-201180,MCH-101180,PTR-006,Photography Studio,GA,2023-07-22,2023-11-09,158116.62,1,767,medium,39890.55,1.299,51817.82,11927.27,0.089,110,active,0.98,50781.46
ORG-201181,MCH-101181,PTR-006,Creative Services,MD,2022-05-11,2022-09-09,235668.88,0,754,medium,81845.67,1.169,95677.59,13831.92,0.1,121,completed,1.0,95677.59
ORG-201182,MCH-101182,PTR-006,Creative Services,GA,2022-12-16,2023-04-17,31124.02,2,606,medium,13766.44,1.183,16285.7,2519.26,0.128,122,default,0.307,4999.71
ORG-201183,MCH-101183,PTR-004,Wellness Clinic,AZ,2025-09-06,2025-12-18,55053.22,0,782,medium,19095.55,1.136,21692.54,2596.99,0.114,103,active,0.814,17657.73
ORG-201184,MCH-101184,PTR-003,Convenience Store,NC,2022-07-01,2022-09-08,169114.83,1,606,high,20619.51,1.322,27258.99,6639.48,0.07,69,completed,1.0,27258.99
ORG-201185,MCH-101185,PTR-006,Creative Services,NJ,2026-01-14,2026-04-02,111971.47,4,698,high,39657.84,1.295,51356.9,11699.06,0.176,78,completed,1.0,51356.9
ORG-201186,MCH-101186,PTR-005,Food Truck,MI,2026-01-27,2026-03-28,124086.0,0,745,medium,11658.32,1.246,14526.27,2867.95,0.153,60,active,0.785,11403.12
ORG-201187,MCH-101187,PTR-001,Cafe,GA,2024-05-05,2024-07-30,195799.11,3,553,low,85488.68,1.099,93952.06,8463.38,0.166,86,active,0.771,72437.04
ORG-201188,MCH-101188,PTR-005,Food Truck,PA,2022-05-22,2022-09-01,107802.87,0,798,high,33426.15,1.153,38540.35,5114.2,0.105,102,active,0.752,28982.34
ORG-201189,MCH-101189,PTR-004,Fitness Studio,AZ,2023-03-19,2023-05-18,70277.12,3,689,medium,8109.37,1.132,9179.81,1070.44,0.149,60,completed,1.0,9179.81
ORG-201190,MCH-101190,PTR-005,Food Truck,FL,2026-05-22,2026-07-21,163052.44,1,634,medium,15429.04,1.253,19332.59,3903.55,0.136,60,active,0.737,14248.12
ORG-201191,MCH-101191,PTR-003,Convenience Store,MN,2022-07-21,2022-09-27,19654.47,1,598,medium,2000,1.297,2594.0,594.0,0.058,68,completed,1.0,2594.0
ORG-201192,MCH-101192,PTR-005,Restaurant,CA,2023-08-20,2023-11-04,158918.68,3,636,low,55422.13,1.221,67670.42,12248.29,0.166,76,completed,1.0,67670.42
ORG-201193,MCH-101193,PTR-004,Fitness Studio,VA,2025-08-19,2025-12-01,242515.18,0,666,medium,55483.23,1.263,70075.32,14592.09,0.083,104,completed,1.0,70075.32
ORG-201194,MCH-101194,PTR-005,Bar,OR,2023-03-11,2023-05-10,233593.29,0,616,low,21405.91,1.313,28105.96,6700.05,0.102,60,active,0.918,25801.27
